image_directory_entry_security,directory_44944-53032,function_34-36,e_lfanew,function_41-44,function_53-57,directory_0-11,SizeOfCode,hal.dll,msvfw32.dll,mpr.dll,e_crlc,ws2_32.dll,function_1822,directory_1096-1508,rassapi.dll,NumberOfSections,modemui.dll,clusapi.dll,directory_462-520,counter_api,directory_164-218,dsound.dll,wininet.dll,MinorLinkerVersion,directory_256116-406072,uxtheme.dll,md5,kernel32.dll,esent.dll,other_directory,SizeOfUninitializedData,CheckSum,MajorImageVersion,function_104-113,e_magic,userenv.dll,LoaderFlags,winspool.drv,function_16-19,directory_79-86,e_ovno,winsta.dll,version.dll,function_28-30,function_776-1822,mscoree.dll,shimeng.dll,PointerToSymbolTable,function_44-47,function_121-131,directory_3044-4096,directory_17864-21608,directory_139264-172032,function_113-121,rasapi32.dll,directory_406072-2638060,e_cs,function_75-81,directory_26208-32632,msvbvm60.dll,wintrust.dll,mswsock.dll,directory_204800-256116,mfc42.dll,BaseOfCode,ntdll.dll,psapi.dll,AddressOfEntryPoint,Characteristics,counter_export,e_cblp,advapi32.dll,function_11-12,function_24-26,Subsystem,SectionAlignment,shell32.dll,directory_65536-77824,MajorLinkerVersion,directory_71-72,odbc32.dll,wnhelp.dll,secur32.dll,lz32.dll,directory_744-988,msimg32.dll,ntoskrnl.exe,msvcr80.dll,function_62-66,function_230-263,winhttp.dll,directory_86-99,function_81-88,directory_218-307,SizeOfHeapCommit,gdi32.dll,SizeOfOptionalHeader,directory_20-24,SizeOfStackCommit,function_22-24,image_directory_entry_bound_import,directory_72-79,directory_28-59,avicap32.dll,strings (see raw report for details),directory_77824-89232,e_sp,relocations,function_152-167,directory_58000-65536,function_36-38,wtsapi32.dll,mfc42u.dll,image_directory_entry_export,function_30-32,e_lfarlc,resutils.dll,function_26-28,function_38-41,function_184-204,MinorImageVersion,e_oeminfo,sqlite3.dll,function_12-15,function_263-303,apt,urlmon.dll,wsock32.dll,directory_11296-12736,nddeapi.dll,MinorOperatingSystemVersion,directory_2638060,comdlg32.dll,SizeOfHeaders,function_57-62,MajorSubsystemVersion,directory_101-135,directory_114400-139264,e_cp,cabinet.dll,MinorSubsystemVersion,authz.dll,ole32.dll,image_directory_entry_debug,function_141-152,directory_2596-3044,shlwapi.dll,function_88-96,image_directory_entry_delay_import,oleacc.dll,msvcr90.dll,rpcrt4.dll,function_9-10,function_542-776,directory_4096-6224,function_167-184,MajorOperatingSystemVersion,directory_62-64,image_directory_entry_exception,user32.dll,image_directory_entry_resource,directory_59-62,directory_520-576,SizeOfInitializedData,gdiplus.dll,function_5-6,function_6-8,odbctrac.dll,SizeOfHeapReserve,image_directory_entry_tls,function_10-11,directory_576-744,directory_12736-17864,netapi32.dll,azroles.dll,directory_53032-58000,NumberOfRvaAndSizes,functions,function_70-75,cfgmgr32.dll,pdh.dll,ntlanman.dll,clbcatq.dll,imagehlp.dll,function_0-5,directory_64-71,directory_21608-26208,FileAlignment,d3d9.dll,directory_172032-204800,function_303-357,filesize,function_19-22,image_directory_entry_com_descriptor,function_357-424,e_oemid,image_directory_entry_iat,directory_8396-11296,msvcp90.dll,directory_24-28,wpcap.dll,directory_135-164,directory_89232-114400,image_directory_entry_basereloc,msvcrt.dll,eappcfg.dll,dbghelp.dll,e_ss,function_32-34,function_47-50,function_96-104,DllCharacteristics,directory_11-20,opengl32.dll,setupapi.dll,function_50-53,dbnmpntw.dll,BaseOfData,counter_dll,oledlg.dll,comctl32.dll,imm32.dll,Machine,e_minalloc,image_directory_entry_load_config,directory_1508-2596,directory_36864-44944,avifil32.dll,e_ip,function_8-9,function_424-542,Magic,directory_32632-36864,e_csum,mfc90.dll,TimeDateStamp,directory_6224-8396,SizeOfStackReserve,crypt32.dll,directory_307-420,cmdial32.dll,e_maxalloc,ImageBase,function_15-16,function_131-141,Reserved1,directory_988-1096,NumberOfSymbols,SizeOfImage,function_204-230,image_directory_entry_import,directory_99-101,directory_420-462,msvcp60.dll,function_66-70,cryptui.dll,cryptdll.dll,e_cparhdr,winmm.dll,iphlpapi.dll,dciman32.dll,dnsapi.dll,oleaut32.dll,other_import_function,tapi16.dll
0,0,0,128,0,0,1,32256,0,0,0,0,0,0,0,0,4,0,0,0,1,0,0,0,0,0,0,bf1400105c97a28fefd33d8c0df5d4c1,0,0,0,0,166029,0,0,23117,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8192,0,0,40126,258,0,144,0,0,0,2,8192,0,1,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4096,0,224,0,4096,0,0,1,1,0,0,0,184,2,0,0,0,0,0,0,0,64,0,0,0,0,0,0,0,0,0,Transparent Tribe,0,0,0,0,0,0,0,1024,0,4,0,0,3,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,1,0,0,70656,0,0,1,0,1048576,0,0,0,0,0,0,0,16,1,0,0,0,0,0,0,0,0,0,512,0,0,0,103936,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,34112,1,0,0,0,0,40960,1,0,0,0,332,0,0,0,0,0,0,0,0,267,0,0,0,1450119605,0,1048576,0,0,0,65535,4194304,0,0,0,0,0,131072,0,1,0,0,0,0,0,0,4,0,0,0,0,0,0,0
1,0,0,224,0,0,0,2048,0,0,0,0,0,0,0,0,4,0,0,0,24,0,0,0,0,0,0,bf29d2c64db69170ae01ebb4eabe9bd3,1,0,0,0,135454,0,0,23117,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4096,1,1,4096,258,0,144,0,0,0,2,4096,0,0,11,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,4096,0,224,0,4096,0,0,0,0,0,0,0,184,44,0,0,0,0,0,0,0,64,0,0,0,1,0,0,0,2,0,Hurricane Panda,0,0,0,0,1,0,0,1024,0,5,1,0,3,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,5,0,0,0,0,0,0,2048,0,0,2,0,1048576,0,0,0,0,0,0,0,16,14,0,0,0,0,0,0,0,0,0,512,0,0,0,106768,0,0,2,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,33856,0,0,0,0,0,8192,4,0,0,0,332,0,0,0,0,0,0,0,0,267,0,0,0,1373942676,1,1048576,0,0,0,65535,4194304,0,2,0,0,0,20480,0,1,1,0,0,0,0,0,4,0,0,0,0,0,0,0
0,0,0,128,0,0,1,12288,0,0,0,0,0,0,1,0,3,0,0,0,1,0,0,0,0,0,0,bf2eb6c19778a35f812ddc86d616c837,0,0,0,0,0,0,0,23117,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8192,0,0,20190,258,0,144,0,0,0,2,8192,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4096,0,224,0,4096,0,0,1,1,0,0,0,184,2,0,0,0,0,0,0,0,64,0,0,0,0,0,0,0,0,0,Transparent Tribe,0,0,0,0,0,0,0,512,0,4,0,0,3,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,1,0,0,2048,0,0,1,0,1048576,0,0,0,0,0,0,0,16,1,0,0,0,0,0,0,0,0,0,512,0,0,0,14848,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,34112,1,0,0,0,0,24576,1,0,0,0,332,0,0,0,0,0,0,0,0,267,0,0,0,1421567382,0,1048576,0,0,0,65535,4194304,0,0,0,0,0,40960,0,1,0,0,0,0,0,0,4,0,0,0,0,0,0,0
0,0,2,224,4,5,0,47616,0,0,0,0,0,2,0,0,5,0,0,1,112,0,0,1,0,0,0,bf35690e72a3fbd66ff721bd14a6599e,1,0,0,0,0,0,9,23117,0,0,0,4,0,0,0,0,2,4,0,0,0,5,5,0,0,0,6,0,0,0,3,0,0,0,0,0,0,4096,0,0,17029,258,0,144,1,1,4,2,4096,1,0,10,0,0,0,0,0,0,0,0,0,5,5,0,0,4,0,4096,0,224,0,4096,9,0,0,0,0,0,0,184,1232,7,0,4,0,0,0,7,64,0,5,8,8,0,0,0,3,8,Hurricane Panda,0,0,0,0,1,0,0,1024,4,5,0,0,3,0,1,0,0,0,10,1,0,3,0,0,0,0,19,6,0,10,5,0,0,0,1,0,0,41472,0,0,3,0,1048576,0,7,0,0,0,0,0,16,299,6,0,0,0,0,0,4,1,0,512,0,0,8,81408,8,0,10,0,1,1,0,0,0,0,0,1,0,0,0,0,5,4,3,33088,0,0,0,8,0,53248,4,0,0,0,332,0,1,0,0,0,0,7,9,267,0,0,0,1356530105,0,1048576,0,0,0,65535,4194304,9,11,0,0,0,98304,9,1,1,0,0,7,0,0,4,0,0,0,0,0,0,0
0,0,0,216,0,0,0,4096,0,0,0,0,0,0,0,0,4,0,0,0,48,0,0,0,0,0,0,bf8616bbed6d804a3dea09b230c2ab0c,1,0,0,0,0,0,0,23117,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4096,0,0,5566,271,0,144,1,0,0,2,4096,0,0,6,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,4096,0,224,0,4096,0,0,0,0,0,0,0,184,0,0,0,0,0,0,0,0,64,0,0,0,1,0,0,0,0,0,APT30,0,0,0,0,0,0,0,4096,1,4,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,4,0,0,0,1,0,0,12288,0,0,7,0,1048576,0,0,0,1,0,0,0,16,20,0,0,0,0,0,0,2,0,0,4096,0,0,1,20480,1,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,8192,3,0,0,0,332,0,0,0,0,0,0,0,0,267,0,0,0,1234706166,1,1048576,0,0,0,65535,4194304,0,1,0,0,0,20480,0,1,0,0,0,0,0,0,4,0,0,0,0,0,0,0
0,0,0,128,0,0,0,20480,0,0,0,0,0,1,0,0,3,0,0,0,12,0,0,0,50,0,0,bf8c0fff3269a84204d5bbcf08747c3d,1,0,0,417792,0,0,0,23117,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,421888,0,0,438464,271,0,144,0,0,0,2,4096,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4096,1,224,0,4096,0,0,0,0,0,0,0,184,0,0,0,0,0,0,0,0,64,0,0,0,0,0,0,0,0,0,Patchwork,0,0,0,0,0,0,0,4096,0,4,0,0,3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,1,1,0,0,385024,0,0,0,0,1048576,0,0,0,0,0,0,0,16,1,0,0,0,0,0,0,0,0,0,512,0,0,0,402944,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,442368,7,0,1,0,332,0,0,0,0,0,0,0,0,267,0,0,0,1233988388,0,1048576,0,0,0,65535,4194304,0,0,0,0,0,827392,0,1,0,0,0,0,0,0,4,0,0,0,0,0,0,0
0,0,0,512,0,0,0,28672,0,0,0,0,0,1,0,0,3,0,0,0,9,0,0,0,0,0,0,c08fb1823e1751921d75956dac1534e2,1,0,0,110592,0,0,1,23117,0,0,0,0,0,26,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,114688,0,0,141888,271,0,80,1,0,0,2,4096,1,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4096,1,224,0,8192,0,0,0,0,0,0,0,184,0,0,0,0,0,0,0,0,64,0,0,0,0,0,0,0,0,0,Patchwork,0,0,0,0,0,0,0,4096,0,4,0,0,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,1,1,0,0,8192,0,0,0,0,1048576,0,0,0,0,0,0,0,16,2,0,0,0,0,0,0,0,0,0,512,0,0,0,49875,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,143360,7,0,1,0,332,15,0,0,0,0,0,0,0,267,0,0,0,1104075268,0,1048576,0,0,0,65535,4194304,0,0,0,0,0,151552,0,1,0,0,0,0,0,0,4,0,0,0,0,0,0,0
1,0,0,200,0,0,0,2666496,0,0,0,0,0,13,0,0,3,0,0,0,129,0,0,0,0,0,0,c0a53e093be2c2cc2ed6145da8aa123f,0,0,0,0,2689211,1,1,23117,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,4,0,0,0,0,0,1,0,0,0,0,4096,0,0,8368,271,0,144,0,0,38,2,4096,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4096,0,224,0,4096,0,1,0,0,0,0,0,184,0,1,0,0,0,0,0,0,64,0,0,0,0,0,0,0,0,0,Patchwork,0,0,0,0,0,3,0,4096,0,4,0,0,3,0,0,0,0,0,3,0,0,1,0,0,0,0,0,3,1,1,4,0,0,0,1,0,1,8192,0,0,6,0,1048576,0,0,0,0,0,0,0,16,88,0,0,0,0,0,0,1,0,0,4096,0,0,1,2684856,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2670592,1,0,0,0,332,0,0,0,0,0,0,0,7,267,0,0,0,1349076158,0,1048576,0,0,0,65535,4194304,0,0,0,0,0,2678784,2,1,0,0,0,0,0,0,4,0,0,0,0,0,0,0
1,0,15,240,12,14,0,185344,0,0,0,0,0,3,0,0,5,0,0,1,123,0,0,0,0,0,0,c0b5003b311cb14b9aac4ea33c5a5eaa,1,0,0,0,399215,0,13,23117,0,0,0,14,0,0,0,0,18,13,0,0,0,21,15,0,0,0,17,0,0,0,17,0,0,0,0,1,0,4096,0,0,31118,258,0,144,1,29,10,2,4096,1,0,9,0,0,0,0,0,0,0,0,0,10,14,0,0,21,0,4096,0,224,0,4096,21,0,0,1,0,0,0,184,2476,19,0,15,0,0,0,21,64,0,21,32,16,0,0,0,15,18,Patchwork,0,0,0,0,0,0,0,1024,18,5,1,0,3,0,0,0,1,1,34,0,0,10,0,0,0,0,33,11,2,10,5,0,0,1,1,0,0,253952,0,3,14,0,1048576,0,25,0,0,0,0,0,16,813,15,0,0,0,0,0,15,1,0,512,0,0,8,356352,16,0,15,0,1,0,0,0,0,0,0,1,0,0,0,0,25,14,13,33088,0,0,0,9,0,102400,5,0,0,0,332,0,1,0,0,0,0,24,12,267,0,0,0,1332852080,0,1048576,0,0,0,65535,4194304,11,17,0,0,0,372736,12,1,0,0,0,15,0,0,4,0,0,0,0,0,0,0
0,0,0,128,0,0,1,70144,0,0,0,0,0,0,0,0,3,0,0,0,1,0,0,0,0,0,0,c0bf5a0f535380edec9b42a3cebb84c4,0,0,0,0,0,0,0,23117,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8192,0,0,78222,258,0,144,0,0,0,2,8192,0,1,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4096,0,224,0,4096,0,0,1,1,0,0,0,184,2,0,0,0,0,0,0,0,64,0,0,0,0,0,0,0,0,0,Transparent Tribe,0,0,0,0,0,0,0,512,0,4,0,0,3,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,1,0,0,74752,0,0,1,0,1048576,0,0,0,0,0,0,0,16,1,0,0,0,0,0,0,0,0,0,512,0,0,0,145408,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,34112,1,0,0,0,0,81920,1,0,0,0,332,0,0,0,0,0,0,0,0,267,0,0,0,1441877294,0,1048576,0,0,0,65535,4194304,0,0,0,0,0,172032,0,1,0,0,0,0,0,0,4,0,0,0,0,0,0,0
0,0,0,128,0,0,1,11264,0,0,0,0,0,0,1,0,3,0,0,0,1,0,0,0,0,0,0,c0ceba3a708082c372c077aa9420d09e,0,0,0,0,0,0,0,23117,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8192,0,0,19182,258,0,144,0,0,0,2,8192,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4096,0,224,0,4096,0,0,1,1,0,0,0,184,2,0,0,0,0,0,0,0,64,0,0,0,0,0,0,0,0,0,Transparent Tribe,0,0,0,0,0,0,0,512,0,4,0,0,3,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,1,0,0,2048,0,0,1,0,1048576,0,0,0,0,0,0,0,16,1,0,0,0,0,0,0,0,0,0,512,0,0,0,13824,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,34112,1,0,0,0,0,24576,1,0,0,0,332,0,0,0,0,0,0,0,0,267,0,0,0,1385385200,0,1048576,0,0,0,65535,4194304,0,0,0,0,0,40960,0,1,0,0,0,0,0,0,4,0,0,0,0,0,0,0
0,0,2,224,4,5,0,47616,0,0,0,0,0,2,0,0,5,0,0,1,112,0,0,1,0,0,0,c0e37ffac09a426c5a74167d0e714177,1,0,0,0,0,0,9,23117,0,0,0,4,0,0,0,0,2,4,0,0,0,5,5,0,0,0,6,0,0,0,3,0,0,0,0,0,0,4096,0,0,17029,258,0,144,1,1,4,2,4096,1,0,10,0,0,0,0,0,0,0,0,0,5,5,0,0,4,0,4096,0,224,0,4096,9,0,0,0,0,0,0,184,1232,7,0,4,0,0,0,7,64,0,5,8,8,0,0,0,3,8,Hurricane Panda,0,0,0,0,1,0,0,1024,4,5,0,0,3,0,1,0,0,0,10,1,0,3,0,0,0,0,19,6,0,10,5,0,0,0,1,0,0,41472,0,0,3,0,1048576,0,7,0,0,0,0,0,16,299,6,0,0,0,0,0,4,1,0,512,0,0,8,81408,8,0,10,0,1,1,0,0,0,0,0,1,0,0,0,0,5,4,3,33088,0,0,0,8,0,53248,4,0,0,0,332,0,1,0,0,0,0,7,9,267,0,0,0,1356530105,0,1048576,0,0,0,65535,4194304,9,11,0,0,0,98304,9,1,1,0,0,7,0,0,4,0,0,0,0,0,0,0
0,0,0,128,0,0,1,23040,0,0,0,0,0,0,1,0,3,0,0,0,1,0,0,0,0,0,0,c0eb694960d0a7316264ced4d44b3abb,0,0,0,0,0,0,0,23117,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8192,0,0,31118,258,0,144,0,0,0,2,8192,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4096,0,224,0,4096,0,0,1,1,0,0,0,184,2,0,0,0,0,0,0,0,64,0,0,0,0,0,0,0,0,0,Transparent Tribe,0,0,0,0,0,0,0,512,0,4,0,0,3,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,1,0,0,2048,0,0,1,0,1048576,0,0,0,0,0,0,0,16,1,0,0,0,0,0,0,0,0,0,512,0,0,0,25600,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,34112,1,0,0,0,0,32768,1,0,0,0,332,0,0,0,0,0,0,0,0,267,0,0,0,1446320163,0,1048576,0,0,0,65535,4194304,0,0,0,0,0,49152,0,1,0,0,0,0,0,0,4,0,0,0,0,0,0,0
0,0,0,216,1,0,0,7680,0,0,0,0,0,0,0,0,4,0,0,0,16,0,0,0,0,0,0,c0ff05a6bf05465adfc9a1dfd5305bde,1,0,0,0,0,0,1,23117,0,0,0,2,0,0,0,0,1,2,0,0,0,1,1,0,1,0,3,0,0,0,0,0,0,0,0,0,0,4096,0,0,4387,259,0,144,1,0,1,2,4096,0,0,12,0,0,0,0,0,0,0,0,0,1,4,0,0,1,0,4096,0,224,0,4096,0,0,0,0,0,0,0,184,0,2,0,0,0,0,0,0,64,0,2,2,0,0,0,0,0,0,Transparent Tribe,0,0,2,0,1,0,0,1024,1,5,0,0,3,0,1,0,0,1,1,0,1,1,0,0,0,0,0,1,0,0,5,0,0,1,1,0,0,626688,0,0,0,0,1048576,0,0,0,1,0,0,0,16,40,0,0,0,0,0,0,0,0,0,512,0,0,0,635392,2,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,1,33024,0,0,0,1,0,12288,4,0,0,0,332,0,0,0,0,0,0,0,2,267,0,0,0,1449686409,0,1048576,0,0,0,65535,4194304,0,1,0,0,0,647168,1,1,0,0,0,0,0,0,4,0,0,0,0,0,0,0
0,0,28,248,30,42,0,203776,0,0,0,0,0,7,0,0,4,0,0,0,287,0,0,1,0,1,0,c122f2b9a66f1689b92f547d3d32f455,1,0,0,0,281510,0,22,23117,0,0,1,29,0,0,0,0,28,24,0,0,0,36,24,0,0,0,39,0,0,0,29,0,0,0,0,3,0,4096,0,0,104465,259,0,144,1,6,21,2,4096,1,0,9,0,0,0,0,0,0,0,0,0,43,31,0,0,43,0,4096,1,224,0,4096,39,0,0,0,0,0,0,184,0,36,0,36,0,0,0,28,64,0,49,57,28,0,0,0,4,35,Patchwork,0,0,0,0,0,0,1,1024,35,5,0,0,3,0,0,0,0,0,18,0,1,27,0,1,0,0,37,22,0,22,5,0,0,1,1,0,0,54272,0,4,14,0,1048576,0,19,0,0,0,0,0,16,1451,39,0,0,0,0,0,23,0,0,512,0,0,24,259072,37,0,20,0,1,0,0,0,0,0,0,0,0,0,0,0,64,40,29,32768,0,0,0,47,0,208896,11,0,0,0,332,0,1,0,0,0,0,8,24,267,0,0,0,1318068702,0,1048576,0,0,0,65535,4194304,13,26,0,0,0,299008,23,1,0,0,0,42,0,0,4,0,0,0,0,1,0,0
0,0,24,248,20,26,0,190976,0,0,0,0,0,12,0,0,4,0,0,0,144,0,0,0,0,1,0,c147843560520bde0bb4c713084fff1f,1,0,0,0,275096,0,26,23117,0,0,0,16,0,0,0,0,18,25,0,0,0,23,18,0,0,0,24,0,0,0,25,0,0,0,0,2,0,4096,0,0,92365,259,0,144,0,6,9,2,4096,1,0,9,0,0,0,0,0,0,0,0,0,16,25,1,0,31,0,4096,0,224,0,4096,22,0,0,0,0,0,0,184,0,37,0,10,0,0,0,23,64,0,20,39,18,0,0,0,9,25,Patchwork,0,0,0,0,0,0,0,1024,19,5,0,0,3,0,0,0,1,0,22,0,1,15,0,0,0,1,33,26,0,18,5,0,0,1,1,0,0,36352,0,2,9,0,1048576,0,20,0,0,0,0,0,16,1016,27,0,0,0,0,0,14,0,0,512,0,1,16,228352,19,0,21,0,1,0,0,0,0,0,0,0,0,0,0,0,32,31,21,32768,0,0,0,21,0,196608,7,0,0,0,332,0,1,0,0,0,0,5,22,267,0,0,0,1349284270,0,1048576,0,0,0,65535,4194304,9,23,0,0,0,311296,23,1,0,0,0,21,0,0,4,0,0,0,0,0,0,0
0,0,1,128,1,0,0,10240,0,0,0,0,1,0,0,0,5,0,0,0,76,0,0,0,56,0,0,c16b43a5897861fbe023e4b7d340f2e8,1,0,0,512,184935,1,0,23117,0,0,0,0,0,0,0,0,0,3,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,4096,0,0,4768,783,0,144,1,0,0,2,4096,1,0,2,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,4096,0,224,0,4096,0,0,0,0,0,0,0,184,0,0,0,0,0,0,0,0,64,0,0,0,2,0,0,0,1,2,Transparent Tribe,0,0,0,0,0,0,0,1024,0,4,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,1,4,0,0,1,0,0,0,146944,0,0,68,0,1048576,0,0,0,0,0,0,0,16,97,0,0,0,0,0,0,0,0,0,512,0,0,3,147968,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,3,0,0,0,0,0,0,1,0,16384,6,0,0,0,332,0,0,0,0,0,0,0,0,267,0,0,0,1342829072,0,2097152,0,0,0,65535,4194304,0,1,0,0,0,163840,1,1,0,0,0,0,0,0,4,0,0,0,0,0,0,0
1,0,30,224,48,45,0,198656,0,0,0,0,0,8,0,0,4,0,0,0,242,0,0,1,0,1,0,c176a80eae2f72604158bd72edb34535,1,0,0,0,0,0,23,23117,0,0,1,24,0,0,0,0,33,19,0,0,0,47,24,0,0,0,46,0,0,0,34,0,0,0,0,4,0,4096,0,0,77281,259,0,144,0,6,37,2,4096,1,0,9,0,0,0,0,0,0,0,0,0,43,30,0,0,43,0,4096,1,224,0,4096,37,0,0,0,0,0,0,184,0,41,0,52,0,0,0,32,64,0,59,60,29,0,0,0,4,32,Patchwork,0,0,0,0,0,0,0,1024,49,5,0,0,3,0,0,0,1,0,18,0,0,29,0,1,0,0,33,19,0,18,5,0,0,1,1,0,0,49664,0,3,9,0,1048576,0,19,0,0,0,0,0,16,1522,31,0,0,0,0,0,16,0,0,512,0,0,20,255416,48,0,18,0,1,0,0,0,0,0,0,0,0,0,0,0,61,34,27,32768,0,0,0,66,0,204800,9,0,0,0,332,0,1,0,0,0,0,4,16,267,0,0,0,1344319076,0,1048576,0,0,0,65535,4194304,12,25,0,0,0,348160,21,1,0,0,0,40,0,0,4,0,0,0,0,1,0,0
0,0,0,124,0,0,0,48128,0,0,0,0,0,0,0,0,4,0,0,0,56,0,0,0,12,0,0,c179ad6f118c97d3db5e04308d48f89e,1,0,0,0,0,0,9,23117,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4096,0,0,30052,259,0,144,0,0,0,2,4096,0,0,5,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,4096,0,224,0,4096,0,0,0,1,0,0,0,184,3596,3,0,0,0,0,0,0,64,0,0,0,0,0,0,0,0,5,Carbanak,0,0,0,0,0,0,0,1024,0,4,0,1,3,0,0,0,0,1,5,0,1,3,0,0,0,0,0,1,0,0,4,0,0,1,1,0,0,140288,0,0,0,0,1048576,0,0,0,0,0,0,0,16,41,0,1,0,0,0,0,0,0,0,512,0,0,2,203102,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,5,16400,0,0,0,0,0,53248,6,0,0,0,332,0,0,0,0,0,0,0,3,267,0,0,0,1400139405,1,1048576,0,0,1,65535,4194304,0,1,0,1,0,200704,0,1,0,0,0,0,0,0,4,0,0,0,0,0,0,0
0,0,0,124,0,0,0,24064,0,0,0,0,0,1,0,0,6,0,0,0,36,0,0,0,56,0,0,c1b48ca3066214a8ec988757cc3022b3,1,0,0,0,219264,1,0,23117,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,4096,0,0,15496,783,0,144,0,0,0,2,4096,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4096,0,224,0,4096,0,0,0,0,0,0,0,184,0,0,0,0,0,0,0,0,64,0,0,0,0,0,0,0,0,0,Carbanak,0,0,0,1,0,0,0,1024,0,4,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,1,0,0,152576,0,0,0,0,1048576,0,0,0,0,0,1,0,16,1,0,0,0,0,0,0,0,0,0,512,0,1,0,177664,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28672,3,0,0,0,332,0,0,0,0,0,0,0,0,267,0,0,0,1406897794,0,1048576,0,0,0,65535,4194304,0,0,0,0,0,212992,0,1,0,0,0,0,0,0,4,0,0,0,0,0,0,0
